Totals,PlayerID,Year,Position Estimate,+/- Per 100 Poss.,Turnovers,Fouls Committed,Fouls Drawn,Misc.,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
Ben Gordon,gordobe01,2009,SG,25,CHI,82,2999,23%,77%,,,,-0.3,-0.3,93,67,87,26,155,8,611,37,69
Eric Gordon,gordoer01,2009,SG,20,LAC,78,2677,14%,73%,12%,,,-9.8,0.6,69,49,88,23,141,7,496,30,62
Marcin Gortat,gortama01,2009,PF,24,ORL,63,794,,,,9%,91%,-2.2,-12.4,3,6,69,6,27,14,36,11,16
Joey Graham,grahajo01,2009,SF,26,TOR,78,1541,,11%,67%,22%,,-3.8,-1.4,20,15,83,24,76,12,111,20,37
Stephen Graham,grahast01,2009,SG,26,IND,52,684,,76%,24%,,,-0.7,0.5,16,8,40,13,30,2,71,6,17
Danny Granger,grangda01,2009,SF,25,IND,67,2424,,,69%,31%,,1.4,6.7,69,44,101,25,203,14,412,41,77
Aaron Gray,grayaa01,2009,C,24,CHI,56,715,,,,,100%,-3.8,-4.4,14,8,69,7,27,2,100,6,23
Gerald Green,greenge01,2009,SG,23,DAL,38,376,,50%,49%,1%,,-8.9,-12.5,11,13,30,5,18,2,32,6,5
Jeff Green,greenje02,2009,PF,22,OKC,78,2873,,,22%,76%,1%,-7.7,-3.4,56,66,114,20,143,27,341,27,60
Willie Green,greenwi01,2009,SG,27,PHI,81,1828,,93%,7%,,,0.4,0.9,27,23,79,7,46,12,345,16,36
Donte Greene,greendo01,2009,SF,20,SAC,55,725,,,65%,32%,3%,-12.7,-4.1,17,13,39,4,15,9,71,2,17
Hamed Haddadi,haddaha01,2009,C,23,MEM,19,120,,,,,100%,21.0,27.7,2,3,14,1,8,1,20,0,2
Malik Hairston,hairsma01,2009,SG,21,SAS,15,155,,47%,50%,3%,,3.4,-0.6,6,2,9,2,4,1,28,3,2
Richard Hamilton,hamilri01,2009,SG,30,DET,67,2279,,80%,20%,,,0.1,1.5,67,25,49,26,69,12,642,9,53
Matt Harpring,harprma01,2009,SG,32,UTA,63,693,,77%,22%,2%,,3.5,0.8,8,7,36,13,25,11,61,5,16
Al Harrington,harrial01,2009,PF,28,TOT,73,2546,,,10%,83%,7%,-1.4,3.8,54,50,93,28,131,18,244,27,78
Al Harrington,harrial01,2009,PF,28,GSW,5,166,,,21%,79%,1%,-6.1,-2.2,0,2,6,2,4,3,23,0,6
Al Harrington,harrial01,2009,PF,28,NYK,68,2380,,,9%,84%,7%,-1.1,4.2,54,48,87,26,127,15,221,27,72
Devin Harris,harride01,2009,PG,25,NJN,69,2494,100%,,,,,-2.2,1.5,93,84,72,18,268,30,1111,60,81
Jason Hart,hartja01,2009,PG,30,TOT,39,348,95%,5%,,,,-20.9,-13.0,13,6,14,0,8,1,118,2,9
Jason Hart,hartja01,2009,PG,30,LAC,28,312,96%,4%,,,,-19.4,-10.2,12,4,12,0,8,1,107,2,8
Jason Hart,hartja01,2009,PG,30,DEN,11,36,86%,14%,,,,-33.2,-37.2,1,2,2,0,0,0,11,0,1
Udonis Haslem,hasleud01,2009,PF,28,MIA,75,2560,,,,87%,13%,0.2,0.2,27,27,105,15,70,29,201,16,32
Trenton Hassell,hassetr01,2009,SF,29,NJN,53,1094,,15%,80%,6%,,-8.4,-7.9,14,8,43,0,11,6,116,3,4
Spencer Hawes,hawessp01,2009,C,20,SAC,77,2259,,,,,100%,-11.8,-5.5,76,44,178,14,63,8,341,14,59
Chuck Hayes,hayesch01,2009,C,25,HOU,71,858,,,,21%,79%,-1.3,-7.3,13,8,83,3,10,19,98,3,16
Jarvis Hayes,hayesja01,2009,SF,27,NJN,74,1832,,,59%,41%,,0.1,5.3,20,15,85,7,19,11,124,5,14
Brendan Haywood,haywobr01,2009,C,29,WAS,6,175,,,,2%,98%,-7.0,1.3,2,4,10,0,10,0,17,3,6
Luther Head,headlu01,2009,PG-SG,26,TOT,32,498,38%,58%,4%,,,-7.9,-11.6,17,3,21,0,11,0,131,2,5
Luther Head,headlu01,2009,PG,26,HOU,22,322,24%,69%,7%,,,-8.5,-14.1,11,2,9,0,7,0,82,2,4
Luther Head,headlu01,2009,SG,26,MIA,10,176,62%,38%,,,,-6.8,-7.2,6,1,12,0,4,0,49,0,1
Walter Herrmann,herrmwa01,2009,SF,29,DET,59,630,,,78%,22%,,0.6,1.3,3,5,23,4,12,8,49,3,4
Roy Hibbert,hibbero01,2009,C,22,IND,70,1009,,,,,100%,-2.7,-2.1,18,12,171,11,76,12,111,21,50
J.J. Hickson,hicksjj01,2009,C,20,CLE,62,705,,,,12%,88%,-5.1,-18.8,13,11,44,4,32,0,22,11,29
Nene,hilarne01,2009,C,26,DEN,77,2510,,,,2%,98%,6.5,7.9,40,45,141,33,175,41,243,54,59
George Hill,hillge01,2009,PG,22,SAS,77,1270,77%,23%,,,,2.4,-2.3,28,18,69,14,62,16,323,13,32
Grant Hill,hillgr01,2009,SF,36,PHO,82,2445,,8%,81%,12%,,3.8,4.6,62,24,104,18,96,43,410,31,52
Steven Hill,hillst01,2009,PF,23,OKC,1,2,,,,100%,,76.7,83.5,0,0,0,0,0,0,0,0,0
Kirk Hinrich,hinriki01,2009,SG,28,CHI,51,1339,5%,76%,20%,,,8.2,12.7,55,17,60,6,27,13,441,3,17
Ryan Hollins,holliry01,2009,C,24,TOT,45,444,,,,,100%,4.2,3.4,7,5,39,6,30,4,15,4,20
Ryan Hollins,holliry01,2009,C,24,CHA,18,184,,,,,100%,12.8,14.9,4,1,14,2,16,1,8,1,7
Ryan Hollins,holliry01,2009,C,24,DAL,27,260,,,,,100%,-1.9,-4.7,3,4,25,4,14,3,7,3,13
Al Horford,horfoal01,2009,C,22,ATL,67,2242,,,,19%,81%,0.5,-3.2,31,27,114,25,101,6,395,28,30
Eddie House,houseed01,2009,PG,30,BOS,81,1479,100%,,,,,5.9,-4.0,33,14,55,3,6,5,200,1,6
Dwight Howard,howardw01,2009,C,23,ORL,79,2821,,,,,100%,10.2,8.2,33,85,120,61,378,8,296,94,86
Josh Howard,howarjo01,2009,SF,28,DAL,52,1663,,6%,94%,1%,,6.5,7.0,30,34,67,13,104,9,197,20,25
Juwan Howard,howarju01,2009,SF-PF,35,TOT,42,472,,,40%,59%,1%,-10.9,-10.9,10,6,31,4,18,2,61,4,11
Juwan Howard,howarju01,2009,PF,35,DEN,3,22,,,,99%,1%,3.8,0.2,0,0,3,0,0,0,4,0,1
Juwan Howard,howarju01,2009,SF,35,CHA,39,450,,,42%,57%,1%,-11.6,-11.4,10,6,28,4,18,2,57,4,10
Larry Hughes,hughela01,2009,SF-SG,30,TOT,55,1479,3%,60%,37%,,,-5.6,-5.2,36,21,47,6,61,9,271,8,34
Larry Hughes,hughela01,2009,SF,30,CHI,30,792,2%,44%,54%,,,-4.0,-4.9,21,10,27,2,34,5,131,4,19
Larry Hughes,hughela01,2009,SG,30,NYK,25,687,4%,79%,17%,,,-7.3,-5.6,15,11,20,4,27,4,140,4,15
Kris Humphries,humphkr01,2009,SF,23,TOR,29,265,,,14%,76%,10%,1.5,4.8,1,4,16,3,21,5,22,6,10
Lindsey Hunter,hunteli01,2009,PG,38,CHI,28,266,100%,,,,,-8.6,-9.0,10,3,9,2,2,1,82,1,3
Othello Hunter,hunteot01,2009,PF,22,ATL,16,92,,,3%,96%,1%,13.5,11.8,0,2,4,0,3,0,2,1,4
Andre Iguodala,iguodan01,2009,SF,25,PHI,82,3269,,13%,84%,2%,,1.8,10.9,99,67,72,27,223,19,921,40,38
Zydrunas Ilgauskas,ilgauzy01,2009,C,33,CLE,65,1765,,,,,100%,14.4,7.4,24,22,86,15,80,6,141,8,33
D.J. Mbenga,mbengdj01,2009,C,28,LAL,23,181,,,,,100%,0.0,-8.6,3,2,17,3,4,0,21,0,4
Allen Iverson,iversal01,2009,PG-SG,33,TOT,57,2093,96%,4%,,,,-1.7,-3.0,78,42,36,12,144,22,634,25,41
Allen Iverson,iversal01,2009,SG,33,DEN,3,123,36%,64%,,,,2.5,-1.2,5,4,1,0,9,0,43,1,1
Allen Iverson,iversal01,2009,PG,33,DET,54,1970,100%,,,,,-2.0,-3.1,73,38,35,12,135,22,591,24,40
Royal Ivey,iveyro01,2009,SG,27,PHI,71,861,2%,89%,8%,,,-7.7,-9.8,10,5,36,5,17,22,94,1,10
Jarrett Jack,jackja01,2009,SG,25,IND,82,2716,38%,62%,,,,-0.4,2.5,97,48,72,16,94,16,796,24,46
Bobby Jackson,jacksbo01,2009,PG,35,SAC,71,1484,99%,1%,,,,-6.8,4.1,30,24,41,8,41,14,331,9,9
Darnell Jackson,jacksda01,2009,PF,23,CLE,51,430,,,2%,86%,12%,-8.9,-21.5,3,4,48,4,20,4,20,3,6
Stephen Jackson,jacksst02,2009,SF,30,GSW,59,2339,1%,12%,61%,26%,,-3.3,1.6,130,72,61,5,141,8,841,14,54
Jerome James,jamesje01,2009,C,33,NYK,2,10,,,,,100%,0.0,2.7,0,0,1,1,0,0,0,0,0
LeBron James,jamesle01,2009,SF,24,CLE,81,3054,,,74%,26%,,15.0,21.2,113,68,55,32,372,13,1406,97,59
Mike James,jamesmi01,2009,PG,33,TOT,61,1649,94%,6%,,,,-10.7,-3.8,51,24,39,9,34,13,439,8,37
Mike James,jamesmi01,2009,PG,33,NOH,8,74,100%,,,,,-32.9,-35.5,1,2,5,0,1,0,18,0,2
Mike James,jamesmi01,2009,PG,33,WAS,53,1575,93%,7%,,,,-9.6,-2.3,50,22,34,9,33,13,421,8,35
Antawn Jamison,jamisan01,2009,PF,32,WAS,81,3096,,,15%,84%,2%,-8.2,0.3,60,35,138,15,209,11,338,52,63
Marko Jaric,jaricma01,2009,SG,30,MEM,53,605,23%,59%,19%,,,6.5,14.4,34,3,22,7,18,3,164,2,9
Nathan Jawai,jawaina01,2009,PF,22,TOR,6,19,,,,65%,36%,-29.5,-26.6,1,0,3,0,0,0,0,0,1
Al Jefferson,jeffeal01,2009,C,24,MIN,50,1836,,,,6%,94%,-3.3,4.4,23,35,97,3,134,8,195,42,86
Dontell Jefferson,jeffedo01,2009,SG,25,CHA,6,84,8%,91%,1%,,,-7.2,-5.9,3,2,5,0,4,0,19,1,2
Richard Jefferson,jefferi01,2009,SF,28,MIL,82,2939,,14%,77%,9%,,-1.9,-2.5,74,45,128,23,230,13,448,41,64
Jared Jeffries,jeffrja01,2009,SF,27,NYK,56,1310,,2%,59%,35%,4%,-2.8,-0.1,27,20,82,14,39,28,193,10,29
Yi Jianlian,jianlyi01,2009,PF,21,NJN,61,1421,,,,90%,10%,-4.0,-1.9,23,28,82,6,48,2,143,5,32
Amir Johnson,johnsam01,2009,PF,21,DET,62,911,,,1%,78%,21%,4.9,7.0,9,4,94,14,18,9,43,4,16
Anthony Johnson,johnsan02,2009,PG,34,ORL,80,1481,100%,,,,,4.5,-5.3,46,15,42,9,31,6,485,5,17
Joe Johnson,johnsjo02,2009,SG,27,ATL,79,3124,,71%,28%,,,2.3,2.2,72,67,80,21,121,9,1071,21,58
Linton Johnson,johnsli01,2009,PF,28,TOT,10,55,,,59%,40%,1%,-16.9,-16.5,0,1,4,0,0,0,5,0,0
Linton Johnson,johnsli01,2009,PF,28,CHA,2,13,,,,96%,4%,-26.3,-25.0,0,0,0,0,0,0,0,0,0
Linton Johnson,johnsli01,2009,PF,28,CHI,8,42,,,77%,23%,,-14.0,-13.9,0,1,4,0,0,0,5,0,0
Trey Johnson,johnstr01,2009,SG,24,CLE,4,14,,65%,35%,,,-42.9,-53.4,0,0,1,0,2,0,0,0,0
Dahntay Jones,jonesda02,2009,SG,28,DEN,79,1426,,72%,27%,1%,,-1.6,-8.1,25,18,58,12,77,21,175,17,40
Damon Jones,jonesda01,2009,PG,32,MIL,18,108,56%,44%,,,,-1.2,0.1,3,2,3,1,0,0,15,0,1
Dwayne Jones,jonesdw02,2009,PF,25,CHA,6,52,,,,66%,34%,5.4,6.8,0,3,3,0,2,0,0,0,2
Fred Jones,jonesfr01,2009,SF,29,LAC,52,1495,,36%,59%,5%,,-9.1,1.4,39,14,64,4,38,5,433,8,14
James Jones,jonesja02,2009,SF,28,MIA,40,630,,4%,86%,11%,,1.9,2.1,6,2,23,3,12,11,47,4,2
Solomon Jones,jonesso01,2009,C,24,ATL,63,675,,,,37%,63%,-3.7,-6.8,5,12,85,6,38,3,34,10,17
DeAndre Jordan,jordade01,2009,C,20,LAC,53,771,,,,6%,94%,-16.1,-7.6,7,13,53,11,48,4,27,11,13
Chris Kaman,kamanch01,2009,C,26,LAC,31,921,,,,,100%,-9.4,0.8,27,33,61,11,41,2,110,13,23
Jason Kapono,kaponja01,2009,SG,27,TOR,80,1831,,68%,32%,,,-5.0,-3.7,28,17,65,8,15,3,235,3,14
Jason Kidd,kiddja01,2009,PG,35,DAL,81,2886,100%,,,,,5.4,11.1,140,29,95,6,35,11,1551,8,16
Tarence Kinsey,kinseta01,2009,SG,24,CLE,50,277,9%,82%,9%,,,-5.1,-16.6,8,10,17,1,18,5,23,2,5
Andrei Kirilenko,kirilan01,2009,PF,27,UTA,67,1831,,,49%,49%,2%,7.4,8.5,68,30,48,8,131,15,365,18,37
Linas Kleiza,kleizli01,2009,SF,24,DEN,82,1824,,,58%,41%,1%,-0.9,-8.5,16,37,72,12,101,3,143,22,39
Brevin Knight,knighbr01,2009,PG,33,UTA,74,938,100%,,,,,4.4,2.1,48,8,48,4,20,14,410,4,13
Kyle Korver,korveky01,2009,SF,27,UTA,78,1874,,60%,36%,3%,,4.2,2.6,45,27,95,10,15,33,282,3,16
Kosta Koufos,koufoko01,2009,C,19,UTA,48,565,,,,7%,93%,-2.0,-5.6,8,9,37,4,22,4,41,5,10
Nenad Krstic,krstine01,2009,C,25,OKC,46,1141,,,,,100%,-6.3,0.7,10,21,66,5,42,5,70,11,17
Rob Kurz,kurzro01,2009,PF,23,GSW,40,442,,1%,20%,71%,7%,-13.7,-10.9,6,3,48,1,15,2,41,4,10
Carl Landry,landrca01,2009,PF,25,HOU,69,1467,,,,68%,32%,1.6,-4.4,15,21,74,19,92,11,97,23,42
Acie Law,lawac01,2009,PG,24,ATL,55,560,88%,13%,,,,0.6,-1.5,11,7,15,3,22,4,200,8,20
Courtney Lee,leeco01,2009,SG,23,ORL,77,1939,2%,90%,8%,,,7.8,-0.1,29,14,75,6,37,5,230,5,29
David Lee,leeda02,2009,C,25,NYK,81,2824,,,,8%,92%,-3.4,-2.3,69,52,123,17,163,8,443,46,102
Rashard Lewis,lewisra02,2009,PF,29,ORL,79,2859,,,5%,95%,,10.5,10.1,91,37,98,18,96,12,498,28,29
Shaun Livingston,livinsh01,2009,PG,23,TOT,12,231,32%,58%,10%,,,-11.5,-6.0,5,2,9,1,3,2,40,0,4
Shaun Livingston,livinsh01,2009,PG,23,MIA,4,41,31%,67%,3%,,,-26.2,-26.5,1,1,2,1,1,0,8,0,1
Shaun Livingston,livinsh01,2009,PG,23,OKC,8,190,33%,56%,12%,,,-8.3,-1.6,4,1,7,0,2,2,32,0,3
Brook Lopez,lopezbr01,2009,C,20,NJN,82,2501,,,,,100%,-2.9,-0.3,40,49,141,32,108,4,194,38,74
Robin Lopez,lopezro01,2009,C,20,PHO,60,614,,,,,100%,-3.7,-6.8,6,8,69,5,32,1,17,6,14
Kevin Love,loveke01,2009,C,20,MIN,81,2048,,,,41%,59%,-7.4,-3.6,41,33,114,20,154,9,179,26,78
Kyle Lowry,lowryky01,2009,PG,22,TOT,77,1679,95%,5%,,,,-4.9,-3.8,54,30,59,16,98,34,613,20,44
Kyle Lowry,lowryky01,2009,PG,22,MEM,49,1071,98%,2%,,,,-9.6,-5.2,36,23,40,8,68,22,392,15,30
Kyle Lowry,lowryky01,2009,PG,22,HOU,28,608,88%,12%,,,,3.4,-1.2,18,7,19,8,30,12,221,5,14
Tyronn Lue,luety01,2009,PG,31,TOT,44,521,100%,,,,,-1.4,-2.3,9,8,19,1,5,11,135,1,7
Tyronn Lue,luety01,2009,PG,31,MIL,30,392,100%,,,,,0.7,2.2,8,8,15,1,3,10,102,0,3
Tyronn Lue,luety01,2009,PG,31,ORL,14,129,100%,,,,,-7.5,-15.9,1,0,4,0,2,1,33,1,4
Mark Madsen,madsema01,2009,C,33,MIN,19,116,,,,28%,72%,3.9,9.8,0,2,11,1,1,3,8,0,0
Corey Maggette,maggeco01,2009,PF,29,GSW,51,1588,,1%,23%,72%,5%,-4.6,-1.1,32,41,72,23,159,30,213,27,44
Jamaal Magloire,magloja01,2009,C,30,MIA,55,709,,,,,100%,3.8,4.4,5,11,61,9,28,15,50,4,14
Stephon Marbury,marbust01,2009,PG,31,BOS,23,414,18%,79%,3%,,,-3.0,-12.7,17,10,7,2,7,3,176,5,7
Shawn Marion,mariosh01,2009,SF,30,TOT,69,2470,,1%,81%,18%,,0.0,1.7,49,40,82,4,71,7,313,17,43
Shawn Marion,mariosh01,2009,SF,30,MIA,42,1516,,1%,76%,23%,,1.3,1.9,29,18,59,2,44,6,177,11,21
Shawn Marion,mariosh01,2009,SF,30,TOR,27,954,,1%,90%,9%,,-2.0,1.4,20,22,23,2,27,1,136,6,22
Sean Marks,marksse01,2009,C,33,NOH,60,838,,,,20%,81%,-2.4,-5.5,6,10,61,8,21,3,36,4,18
Donyell Marshall,marshdo01,2009,PF,35,PHI,25,189,,,,90%,10%,10.8,11.4,2,2,14,1,3,1,34,0,0
Cartier Martin,martica01,2009,SF,24,CHA,33,266,,34%,65%,2%,,7.2,9.2,1,3,13,3,9,8,26,1,5
Kenyon Martin,martike01,2009,PF,31,DEN,66,2111,,,,90%,10%,4.2,1.4,35,38,112,15,97,1,299,21,54
Kevin Martin,martike02,2009,SG,25,SAC,51,1947,5%,80%,16%,,,-8.1,2.6,62,35,44,16,213,24,325,33,37
Desmond Mason,masonde01,2009,SG,31,OKC,39,1064,,78%,21%,1%,,-3.3,4.8,25,14,48,11,43,21,102,12,17
Roger Mason,masonro01,2009,SG,28,SAS,82,2496,10%,87%,3%,,,4.7,1.7,46,29,68,9,27,8,391,5,25
Jason Maxiell,maxieja01,2009,C,25,DET,78,1408,,,,42%,58%,-4.2,-5.7,3,17,91,17,83,6,49,18,26
Sean May,mayse01,2009,PF,24,CHA,24,301,,,,95%,5%,-16.0,-15.9,11,8,16,4,11,2,22,2,9
O.J. Mayo,mayooj01,2009,SG,21,MEM,82,3120,8%,91%,1%,,,-6.9,-5.5,104,85,87,20,91,13,576,19,75
Luc Mbah a Moute,mbahalu01,2009,PF,22,MIL,82,2114,,,26%,71%,3%,-0.6,1.5,46,21,96,14,85,22,192,19,46
Rashad McCants,mccanra01,2009,SG,24,TOT,58,1101,28%,69%,3%,,,-9.4,-2.7,21,22,44,7,53,2,153,6,31
Rashad McCants,mccanra01,2009,SG,24,MIN,34,636,43%,56%,2%,,,-12.7,-8.5,14,14,24,6,27,2,69,2,25
Rashad McCants,mccanra01,2009,SG,24,SAC,24,465,8%,88%,5%,,,-4.9,5.2,7,8,20,1,26,0,84,4,6
Antonio McDyess,mcdyean01,2009,PF,34,DET,62,1866,,,,94%,6%,-2.1,-2.9,22,10,122,11,39,11,190,15,10
JaVale McGee,mcgeeja01,2009,C,21,WAS,75,1143,,,,,100%,-12.9,-6.5,13,22,100,8,87,5,49,26,37
Tracy McGrady,mcgratr01,2009,SG,29,HOU,35,1181,,75%,25%,,,2.9,-2.3,44,19,21,2,68,3,397,11,20
Dominic McGuire,mcguido01,2009,SF,23,WAS,79,2072,,7%,84%,8%,,-8.5,-0.6,55,18,84,10,48,6,433,9,35
Josh McRoberts,mcrobjo01,2009,PF,21,IND,33,279,,,,93%,7%,-3.6,-2.7,7,0,13,1,6,0,39,1,9
Pops Mensah-Bonsu,mensapo01,2009,PF,25,TOT,22,283,,,2%,83%,15%,3.1,5.9,5,4,20,2,23,1,12,5,16
Pops Mensah-Bonsu,mensapo01,2009,PF,25,SAS,3,20,,,,35%,65%,41.2,37.4,1,1,3,0,3,0,0,1,0
Pops Mensah-Bonsu,mensapo01,2009,PF,25,TOR,19,263,,,2%,87%,11%,0.2,3.5,4,3,17,2,20,1,12,4,16
Chris Mihm,mihmch01,2009,C,29,LAL,18,105,,,,,100%,-17.1,-26.0,2,3,11,2,2,0,22,1,6
C.J. Miles,milescj01,2009,SG,21,UTA,72,1623,1%,97%,1%,,,0.8,-3.5,35,11,100,8,42,8,223,12,25
Darius Miles,milesda01,2009,SF,27,MEM,34,298,,1%,11%,82%,6%,-13.2,-8.0,5,7,20,2,15,0,37,3,4
Darko Milicic,milicda01,2009,C,23,MEM,61,1034,,,,17%,83%,-4.4,1.9,19,16,75,9,53,4,77,12,26
Andre Miller,millean02,2009,PG,32,PHI,82,2976,100%,,,,,1.0,4.5,105,49,66,20,160,27,1126,29,78
Brad Miller,millebr01,2009,C,32,TOT,70,2100,,,,25%,75%,-4.1,2.4,75,28,119,13,115,27,507,28,56
Brad Miller,millebr01,2009,C,32,SAC,43,1354,,,,39%,61%,-9.6,-0.3,52,18,70,7,67,16,323,13,40
Brad Miller,millebr01,2009,C,32,CHI,27,746,,,,1%,99%,5.9,7.5,23,10,49,6,48,11,184,15,16
Mike Miller,millemi01,2009,SF,28,MIN,73,2356,,29%,70%,1%,,-6.1,-1.2,80,36,64,21,57,16,751,15,26
Paul Millsap,millspa01,2009,PF,23,UTA,76,2290,,,,86%,14%,6.0,7.5,43,37,159,27,156,16,293,32,64
Yao Ming,mingya01,2009,C,28,HOU,77,2589,,,,,100%,8.6,11.9,54,76,170,45,175,11,342,38,90
Cuttino Mobley,moblecu01,2009,SG,33,LAC,11,365,,100%,,,,-10.0,-0.1,12,2,6,3,6,0,27,3,9
Nazr Mohammed,mohamna01,2009,C,31,CHA,39,341,,,,10%,90%,-7.0,-6.1,8,4,32,4,16,0,16,0,9
Jamario Moon,moonja01,2009,SF,28,TOT,80,2068,,2%,87%,11%,1%,0.8,4.4,26,8,71,6,31,8,217,7,8
Jamario Moon,moonja01,2009,SF,28,TOR,54,1379,,1%,84%,14%,1%,2.0,7.5,20,5,47,5,26,5,163,4,4
Jamario Moon,moonja01,2009,SF,28,MIA,26,689,,4%,92%,4%,,-1.4,-1.8,6,3,24,1,5,3,54,3,4
Mikki Moore,mooremi01,2009,PF-C,33,TOT,70,1202,,,7%,79%,14%,-4.1,-1.5,9,12,119,15,25,21,123,3,18
Mikki Moore,mooremi01,2009,PF,33,SAC,46,746,,,11%,86%,3%,-8.2,1.5,6,8,68,9,15,14,63,0,12
Mikki Moore,mooremi01,2009,C,33,BOS,24,456,,,,68%,32%,2.6,-6.5,3,4,51,6,10,7,60,3,6
Randolph Morris,morrira01,2009,C,23,ATL,23,89,,,,10%,90%,7.1,5.3,0,3,12,2,2,0,6,0,3
Adam Morrison,morriad01,2009,SF,24,TOT,52,711,,,52%,46%,1%,-8.9,-9.5,13,7,39,3,9,4,92,1,9
Adam Morrison,morriad01,2009,SF,24,CHA,44,667,,,49%,49%,1%,-8.8,-8.9,11,7,36,3,8,4,85,1,9
Adam Morrison,morriad01,2009,SF,24,LAL,8,44,,,100%,,,-9.3,-17.8,2,0,3,0,1,0,7,0,0
Anthony Morrow,morroan01,2009,SG,23,GSW,67,1515,6%,61%,31%,2%,,-2.1,3.0,19,19,77,3,19,6,185,4,23
Troy Murphy,murphtr01,2009,PF,28,IND,73,2482,,,,84%,16%,-1.0,0.3,54,22,137,19,79,9,403,16,43
Ronald Murray,murraro01,2009,SG,29,ATL,80,1975,34%,65%,1%,,,5.9,8.0,54,51,85,13,98,7,358,21,29
Dikembe Mutombo,mutomdi01,2009,C,42,HOU,9,96,,,,,100%,0.0,-4.6,1,4,5,1,2,2,0,1,1
Eduardo Najera,najered01,2009,PF,32,NJN,27,319,,,5%,93%,2%,-15.2,-13.4,7,4,21,5,10,7,42,2,3
Steve Nash,nashst01,2009,PG,34,PHO,74,2484,99%,1%,,,,4.6,6.9,196,40,49,4,44,53,1583,9,24
DeMarcus Nelson,nelsode01,2009,PG,23,GSW,13,171,69%,31%,,,,-10.5,-6.9,4,5,9,3,6,6,32,2,4
Jameer Nelson,nelsoja01,2009,PG,26,ORL,42,1309,100%,,,,,14.5,10.1,37,25,50,11,29,12,575,5,19
Rasho Nesterovic,nestera01,2009,C,32,IND,70,1214,,,,,100%,-5.3,-5.9,35,11,110,9,17,9,247,4,21
Demetris Nichols,nichode01,2009,SF,24,TOT,4,14,,33%,47%,20%,,26.2,28.1,0,0,1,0,0,0,2,0,0
Demetris Nichols,nichode01,2009,SF,24,CHI,2,5,,33%,67%,,,97.4,97.7,0,0,1,0,0,0,2,0,0
Demetris Nichols,nichode01,2009,SF,24,NYK,2,9,,33%,36%,32%,,-13.3,-10.6,0,0,0,0,0,0,0,0,0
Joakim Noah,noahjo01,2009,C,23,CHI,80,1938,,,,15%,85%,2.6,5.3,25,17,133,17,86,13,227,21,51
Andres Nocioni,nocioan01,2009,PF-SF,29,TOT,76,1991,,1%,34%,62%,4%,-0.4,4.2,33,35,140,26,74,31,237,14,35
Andres Nocioni,nocioan01,2009,PF,29,CHI,53,1278,,,22%,74%,4%,2.6,4.0,21,17,89,20,46,25,142,10,19
Andres Nocioni,nocioan01,2009,SF,29,SAC,23,713,,2%,54%,42%,3%,-5.7,4.5,12,18,51,6,28,6,95,4,16
Steve Novak,novakst01,2009,PF,25,LAC,71,1161,,,21%,76%,4%,-11.1,-1.6,16,4,51,0,4,6,94,2,1
Dirk Nowitzki,nowitdi01,2009,PF,30,DAL,81,3050,,,,91%,9%,3.7,5.8,75,52,101,21,212,15,473,52,49
Patrick O'Bryant,obryapa01,2009,C,22,TOT,39,255,,,,,100%,2.0,0.2,9,6,34,7,7,1,24,2,8
Patrick O'Bryant,obryapa01,2009,C,22,BOS,26,108,,,,,100%,-4.2,-13.0,7,3,12,7,4,1,17,2,2
Patrick O'Bryant,obryapa01,2009,C,22,TOR,13,147,,,,,100%,6.5,9.9,2,3,22,0,3,0,7,0,6
Jermaine O'Neal,onealje01,2009,C,30,TOT,68,2027,,,,40%,60%,-3.4,-2.4,32,37,138,32,111,44,282,30,80
Jermaine O'Neal,onealje01,2009,C,30,TOR,41,1216,,,,66%,34%,-6.1,-4.5,23,22,89,20,71,25,159,22,50
Jermaine O'Neal,onealje01,2009,C,30,MIA,27,811,,,,1%,99%,0.8,0.8,9,15,49,12,40,19,123,8,30
Shaquille O'Neal,onealsh01,2009,C,36,PHO,75,2252,,,,,100%,2.6,1.3,57,29,159,32,248,4,292,68,40
Fabricio Oberto,obertfa01,2009,C,33,SAS,54,677,,,,32%,68%,-2.3,-7.5,14,7,54,9,13,12,134,3,13
Greg Oden,odengr01,2009,C,21,POR,61,1314,,,,1%,100%,7.6,2.0,7,22,155,26,103,7,73,19,37
Lamar Odom,odomla01,2009,PF,29,LAL,78,2316,,,,96%,4%,15.5,17.6,78,27,128,23,129,7,457,35,59
Emeka Okafor,okafoem01,2009,C,26,CHA,82,2691,,,,3%,97%,0.6,6.0,39,30,120,39,185,14,123,47,91
Mehmet Okur,okurme01,2009,C,29,UTA,72,2409,,,,5%,95%,3.4,1.6,42,45,138,23,138,28,271,37,41
Kevin Ollie,ollieke01,2009,PG,36,MIN,50,850,81%,18%,2%,,,-7.5,-2.4,23,8,35,1,36,16,271,7,4
Travis Outlaw,outlatr01,2009,SF,24,POR,81,2246,,,66%,34%,,3.7,-6.0,29,28,64,15,100,8,201,15,46
Zaza Pachulia,pachuza01,2009,C,24,ATL,77,1473,,,,,100%,4.3,3.8,14,27,95,26,111,12,130,16,39
