Totals,PlayerID,Year,Position Estimate,+/- Per 100 Poss.,Turnovers,Fouls Committed,Fouls Drawn,Misc.,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
Robert Horry,horryro01,2007,PF,36,SAS,68,1124,,,,99%,1%,8.3,-1.4,26,5,53,9,17,11,180,3,4
Eddie House,houseed01,2007,SG,28,NJN,56,946,6%,87%,7%,,,-5.0,-5.8,15,4,37,2,11,6,149,3,11
Dwight Howard,howardw01,2007,C,21,ORL,82,3023,,,,,100%,1.3,1.3,62,109,118,46,294,11,353,71,90
Josh Howard,howarjo01,2007,SF,26,DAL,70,2455,,13%,81%,7%,,10.3,5.8,44,43,97,15,142,35,286,39,26
Juwan Howard,howarju01,2007,PF,33,HOU,80,2123,,,,76%,24%,2.0,-7.9,43,24,65,21,80,18,321,9,38
Troy Hudson,hudsotr01,2007,PG,30,MIN,34,554,100%,,,,,-7.0,-3.1,19,13,8,3,4,3,158,0,6
Larry Hughes,hughela01,2007,SG,28,CLE,70,2596,27%,65%,8%,,,4.7,0.7,67,46,75,20,147,11,564,36,55
Kris Humphries,humphkr01,2007,PF,21,TOR,60,670,,,15%,75%,10%,-2.3,-4.2,5,14,48,10,40,10,39,10,28
Lindsey Hunter,hunteli01,2007,PG,36,DET,52,745,100%,,,,,-2.8,-9.2,23,6,23,4,12,8,196,2,8
Steven Hunter,huntest01,2007,PF,25,PHI,70,1605,,,,49%,51%,-8.2,-8.3,11,17,67,10,74,12,54,20,26
Andre Iguodala,iguodan01,2007,SG,23,PHI,76,3062,,55%,45%,,,-3.4,-0.9,133,66,106,22,226,21,927,36,37
Zydrunas Ilgauskas,ilgauzy01,2007,C,31,CLE,78,2130,,,,,100%,5.3,1.7,36,28,123,22,84,13,290,22,33
Mile Ilic,ilicmi01,2007,C,22,NJN,5,6,,,,,100%,-154.5,-154.2,1,2,1,0,0,0,0,0,1
D.J. Mbenga,mbengdj01,2007,C,26,DAL,21,79,,,,4%,96%,-10.0,-18.5,0,0,6,2,3,0,14,0,1
Ersan Ilyasova,ilyaser01,2007,PF,19,MIL,66,973,,,9%,60%,31%,-10.8,-8.0,23,13,73,6,41,25,109,12,17
Allen Iverson,iversal01,2007,SG-PG,31,TOT,65,2761,50%,50%,,,,0.1,-1.0,152,66,38,21,260,43,1050,55,63
Allen Iverson,iversal01,2007,PG,31,PHI,15,640,100%,,,,,-3.8,-0.7,39,9,7,7,73,17,235,16,16
Allen Iverson,iversal01,2007,SG,31,DEN,50,2121,35%,65%,,,,1.3,-1.1,113,57,31,14,187,26,815,39,47
Royal Ivey,iveyro01,2007,PG,25,ATL,53,539,66%,32%,3%,,,-6.9,-1.8,9,10,27,6,10,11,95,1,8
Jarrett Jack,jackja01,2007,PG,23,POR,79,2651,94%,6%,,,,-6.4,-4.1,81,53,83,24,78,12,920,19,31
Bobby Jackson,jacksbo01,2007,SG,33,NOK,56,1330,10%,89%,1%,,,1.1,4.3,29,28,41,5,73,6,312,17,34
Luke Jackson,jackslu02,2007,SF,25,TOT,13,138,,29%,63%,8%,,-9.9,-11.3,4,0,8,1,4,0,28,1,3
Luke Jackson,jackslu02,2007,SF,25,LAC,3,16,,,43%,57%,,-19.1,-18.6,1,0,0,0,0,0,8,0,0
Luke Jackson,jackslu02,2007,SF,25,TOR,10,122,,33%,65%,2%,,-8.8,-10.3,3,0,8,1,4,0,20,1,3
Marc Jackson,jacksma02,2007,PF,32,NOK,56,1025,,,,41%,59%,-7.5,-7.8,17,18,32,11,52,10,134,15,25
Stephen Jackson,jacksst02,2007,SF-SG,28,TOT,75,2479,,38%,48%,14%,,2.5,6.2,80,65,98,17,120,14,661,30,56
Stephen Jackson,jacksst02,2007,SG,28,IND,37,1186,,70%,30%,1%,,-0.4,3.8,38,25,37,7,52,7,265,14,27
Stephen Jackson,jacksst02,2007,SF,28,GSW,38,1293,,10%,64%,26%,,5.1,8.4,42,40,61,10,68,7,396,16,29
Jerome James,jamesje01,2007,C,31,NYK,41,273,,,,,100%,-11.8,-9.0,5,6,39,8,7,0,6,2,7
LeBron James,jamesle01,2007,SF,22,CLE,78,3190,,,96%,4%,,6.2,8.8,122,62,75,34,313,20,1065,96,49
Mike James,jamesmi01,2007,PG,31,MIN,82,2069,98%,2%,,,,-5.5,-2.6,54,30,61,25,65,8,630,14,40
Antawn Jamison,jamisan01,2007,PF,30,WAS,70,2662,,,14%,80%,7%,0.7,4.7,42,35,118,16,128,14,313,31,46
Marko Jaric,jaricma01,2007,SG,28,MIN,70,1555,,57%,40%,3%,,-5.6,-2.1,42,22,76,11,39,7,310,8,18
Sarunas Jasikevicius,jasiksa01,2007,SG-PG,30,TOT,63,973,55%,44%,1%,,,-5.6,-3.5,51,15,37,6,23,4,393,7,11
Sarunas Jasikevicius,jasiksa01,2007,SG,30,IND,37,664,36%,63%,1%,,,0.0,3.6,27,12,23,6,12,3,252,6,7
Sarunas Jasikevicius,jasiksa01,2007,PG,30,GSW,26,309,96%,4%,,,,-17.7,-18.6,24,3,14,0,11,1,141,1,4
Al Jefferson,jeffeal01,2007,C,22,BOS,69,2319,,,,4%,96%,-3.7,0.5,30,53,156,13,153,17,197,51,91
Richard Jefferson,jefferi01,2007,SF,26,NJN,55,1956,,2%,77%,21%,,0.5,2.1,41,28,42,23,137,8,356,16,38
Jared Jeffries,jeffrja01,2007,SF,25,NYK,55,1307,,2%,70%,26%,3%,-4.6,-1.8,28,13,65,15,37,17,154,9,15
Alexander Johnson,johnsal01,2007,PF,23,MEM,59,753,,,,70%,30%,-2.2,4.2,9,13,73,11,52,15,37,12,16
Amir Johnson,johnsam01,2007,PF,19,DET,8,124,,,8%,92%,,1.3,-3.5,1,1,11,3,6,0,8,2,3
Anthony Johnson,johnsan02,2007,PG,32,TOT,67,1301,84%,16%,,,,-5.1,-6.5,42,14,51,7,17,14,449,3,9
Anthony Johnson,johnsan02,2007,PG,32,DAL,40,562,97%,3%,,,,-5.7,-16.1,18,2,33,4,8,6,187,1,5
Anthony Johnson,johnsan02,2007,PG,32,ATL,27,739,74%,26%,,,,-4.7,0.8,24,12,18,3,9,8,262,2,4
DerMarr Johnson,johnsde03,2007,SF,26,DEN,39,419,1%,28%,66%,5%,,-5.1,-7.8,11,6,24,3,10,1,42,1,8
Joe Johnson,johnsjo02,2007,SG,25,ATL,57,2359,,49%,48%,2%,,-4.3,2.6,69,52,42,22,103,5,541,26,45
Linton Johnson,johnsli01,2007,PF,26,NOK,54,720,,,7%,93%,1%,1.8,4.4,14,8,58,2,13,4,44,3,4
Bobby Jones,jonesbo02,2007,SF,23,PHI,44,336,,,56%,42%,2%,5.8,9.9,6,6,26,1,15,5,41,3,5
Dahntay Jones,jonesda02,2007,SG,26,MEM,78,1671,2%,67%,31%,1%,,-3.6,3.4,29,24,87,14,86,20,152,24,37
Damon Jones,jonesda01,2007,PG,30,CLE,60,1173,74%,27%,,,,3.7,-1.1,25,8,28,2,8,6,209,2,9
Dwayne Jones,jonesdw02,2007,PF,23,CLE,4,18,,,,47%,53%,16.1,11.7,0,2,1,0,2,0,0,0,1
Eddie Jones,jonesed02,2007,SG,35,TOT,64,1594,2%,90%,9%,,,-1.2,2.2,27,9,53,4,26,15,242,7,16
Eddie Jones,jonesed02,2007,SG,35,MEM,29,561,4%,94%,2%,,,-13.8,-9.6,14,4,23,3,15,3,74,5,9
Eddie Jones,jonesed02,2007,SG,35,MIA,35,1033,,87%,13%,,,5.6,8.5,13,5,30,1,11,12,168,2,7
Fred Jones,jonesfr01,2007,SG,27,TOT,63,1319,3%,93%,4%,,,-8.6,-9.8,22,17,60,15,51,3,240,13,19
Fred Jones,jonesfr01,2007,SG,27,TOR,39,870,,98%,2%,,,-9.1,-13.3,13,13,39,14,39,2,126,9,13
Fred Jones,jonesfr01,2007,SG,27,POR,24,449,10%,82%,8%,,,-7.6,-3.0,9,4,21,1,12,1,114,4,6
James Jones,jonesja02,2007,SF,26,PHO,76,1376,,,46%,53%,1%,6.5,-1.9,12,7,66,0,35,22,112,9,12
Jumaine Jones,jonesju01,2007,SF,27,PHO,18,138,,,28%,72%,,-5.6,-13.8,5,0,10,0,2,2,3,2,3
Solomon Jones,jonesso01,2007,PF,22,ATL,58,666,,,,46%,54%,-12.5,-8.6,7,9,85,7,35,6,24,5,17
Chris Kaman,kamanch01,2007,C,24,LAC,75,2176,,,,,100%,-4.3,-8.1,38,44,142,28,106,4,170,30,44
Jason Kapono,kaponja01,2007,SF,25,MIA,67,1767,,48%,52%,,,-0.9,-0.3,25,18,61,15,13,13,191,0,14
Viktor Khryapa,khryavi01,2007,PF,24,CHI,33,231,,,25%,72%,3%,-3.5,-9.4,9,2,18,2,8,4,49,0,5
Jason Kidd,kiddja01,2007,PG,33,NJN,80,2933,89%,11%,,,,1.3,7.2,150,40,82,8,71,18,1652,13,34
Tarence Kinsey,kinseta01,2007,SG,22,MEM,48,967,2%,91%,6%,,,-6.2,-0.8,19,15,26,2,42,17,92,5,22
Andrei Kirilenko,kirilan01,2007,SF,25,UTA,70,2049,,1%,91%,8%,,1.1,-4.6,82,27,97,8,101,18,427,13,20
Linas Kleiza,kleizli01,2007,PF,22,DEN,79,1488,,,29%,66%,5%,1.7,-0.3,22,17,81,26,61,5,105,7,31
Brevin Knight,knighbr01,2007,PG,31,CHA,45,1273,100%,,,,,-3.1,1.0,69,12,48,5,46,12,664,7,19
Yaroslav Korolev,korolya01,2007,SF,19,LAC,10,41,,6%,92%,2%,,-26.8,-26.6,1,0,0,0,0,0,9,0,1
Kyle Korver,korveky01,2007,SF,25,PHI,74,2288,,1%,58%,41%,,-4.7,-3.5,44,36,92,23,53,21,223,9,31
Nenad Krstic,krstine01,2007,C,23,NJN,26,848,,,,,100%,-0.5,0.1,10,18,49,5,53,12,110,15,32
Raef LaFrentz,lafrera01,2007,PF,30,POR,27,352,,,,73%,27%,-17.9,-14.1,8,2,35,3,13,3,19,4,4
James Lang,langja01,2007,C,23,WAS,11,55,,,,,100%,-2.4,-1.6,0,1,6,1,2,0,4,1,2
David Lee,leeda02,2007,PF,23,NYK,58,1731,,,14%,70%,16%,3.0,11.4,38,25,65,16,88,16,231,25,39
Rashard Lewis,lewisra02,2007,SF,27,SEA,60,2348,,,74%,25%,1%,-0.6,6.5,42,31,67,23,112,1,327,21,40
Randy Livingston,livinra01,2007,PG,31,SEA,4,26,100%,,,,,-88.9,-86.1,1,0,2,0,0,0,8,0,0
Shaun Livingston,livinsh01,2007,PG,21,LAC,54,1611,70%,30%,,,,-4.3,-6.4,53,20,63,15,49,6,593,14,21
Kyle Lowry,lowryky01,2007,PG,20,MEM,10,175,17%,83%,,,,17.3,23.9,5,2,10,3,10,6,77,2,3
John Lucas III,lucasjo02,2007,PG,24,HOU,47,383,100%,,,,,-1.6,-8.0,8,3,11,1,7,6,82,2,6
Tyronn Lue,luety01,2007,PG,29,ATL,56,1488,91%,9%,,,,-6.9,-2.5,43,27,44,5,44,17,440,8,28
Mark Madsen,madsema01,2007,C,31,MIN,56,473,,,,13%,87%,0.5,5.4,3,5,42,4,7,13,24,0,4
Corey Maggette,maggeco01,2007,SF,27,LAC,75,2291,,5%,85%,9%,,1.6,5.2,70,62,94,41,257,20,451,48,66
Jamaal Magloire,magloja01,2007,C,28,POR,81,1703,,,,22%,78%,-7.8,-4.8,16,31,98,42,102,10,71,19,43
Renaldo Major,majorre01,2007,PF,24,GSW,1,27,,,63%,37%,,18.5,19.2,0,0,2,1,0,0,0,0,2
Stephon Marbury,marbust01,2007,PG,29,NYK,74,2748,82%,18%,,,,-4.0,-1.7,78,45,80,31,181,11,890,32,67
Shawn Marion,mariosh01,2007,SF,28,PHO,80,3010,,4%,72%,24%,,9.7,8.3,50,24,115,13,105,11,329,23,45
Damir Markota,markoda01,2007,PF,21,MIL,30,170,,,24%,60%,16%,-18.4,-14.3,5,5,18,0,5,0,14,1,7
Sean Marks,marksse01,2007,PF,31,PHO,3,17,,,,27%,73%,-29.4,-37.3,0,0,2,0,1,0,0,0,1
Donyell Marshall,marshdo01,2007,PF,33,CLE,81,1360,,,,97%,3%,4.5,0.0,13,24,75,14,31,3,102,6,19
Rawle Marshall,marshra01,2007,SG,24,IND,40,361,,71%,26%,2%,,-7.0,-4.4,6,5,12,2,16,2,32,1,8
Darrick Martin,martida01,2007,PG,35,TOR,31,220,100%,,,,,-3.9,-5.4,9,1,5,0,6,2,99,0,6
Kenyon Martin,martike01,2007,PF,29,DEN,2,63,,,,100%,,-6.0,-8.0,1,1,4,2,7,1,2,2,0
Kevin Martin,martike02,2007,SG,23,SAC,80,2818,12%,85%,3%,,,-3.3,-5.0,44,39,71,16,225,32,406,41,52
Desmond Mason,masonde01,2007,SF,29,NOK,75,2575,,10%,77%,14%,,-2.9,-3.4,53,78,87,25,150,44,264,32,79
Roger Mason,masonro01,2007,SG,26,WAS,62,492,5%,84%,11%,,,-9.2,-9.6,9,6,24,3,6,5,81,1,4
Jason Maxiell,maxieja01,2007,C,23,DET,67,943,,,,36%,64%,5.0,0.3,8,24,53,10,69,16,30,13,21
Sean May,mayse01,2007,PF,22,CHA,35,838,,,,88%,12%,-0.7,4.0,23,13,55,10,53,4,154,10,20
Rashad McCants,mccanra01,2007,SG,22,MIN,37,554,,90%,11%,,,-0.6,4.3,22,7,28,5,22,2,87,0,9
Chris McCray,mccrach01,2007,SG,22,MIL,5,12,1%,99%,,,,-13.6,-8.9,1,0,0,0,0,0,0,0,0
Antonio McDyess,mcdyean01,2007,PF,32,DET,82,1729,,,1%,96%,3%,8.7,7.0,31,18,143,16,61,10,172,15,8
Ivan McFarlin,mcfariv01,2007,PF,24,PHI,11,41,,,,70%,30%,-14.1,-11.0,0,0,3,1,3,1,3,1,1
Tracy McGrady,mcgratr01,2007,SG,27,HOU,71,2539,,72%,28%,,,8.3,7.4,126,47,68,19,220,10,1068,49,56
Jeff McInnis,mcinnje01,2007,PG,32,CHA,38,702,65%,35%,1%,,,-7.9,-5.0,25,10,26,3,13,5,273,3,7
Aaron McKie,mckieaa01,2007,SF,34,LAL,10,131,,8%,80%,12%,,-4.4,-4.4,6,0,5,1,0,0,30,0,0
Keith McLeod,mcleoke01,2007,PG,27,TOT,48,718,86%,14%,,,,-2.4,-0.7,27,11,26,1,26,13,204,3,6
Keith McLeod,mcleoke01,2007,PG,27,GSW,26,379,89%,11%,,,,-0.9,-0.4,11,7,12,0,17,8,101,1,2
Keith McLeod,mcleoke01,2007,PG,27,IND,22,339,83%,17%,,,,-4.0,-1.1,16,4,14,1,9,5,103,2,4
Stanislav Medvedenko,medvest01,2007,C,27,ATL,14,81,,,,26%,75%,-12.5,-7.3,0,1,6,1,7,0,4,0,1
Pops Mensah-Bonsu,mensapo01,2007,PF,23,DAL,12,71,,,,45%,55%,5.9,-2.3,3,3,3,0,3,0,0,0,1
C.J. Miles,milescj01,2007,SG,19,UTA,37,373,,85%,15%,,,-7.3,-11.7,11,9,31,2,9,3,51,0,8
Darko Milicic,milicda01,2007,PF,21,ORL,80,1913,,,,61%,39%,0.6,-0.8,42,38,140,17,89,10,202,14,38
Andre Miller,millean02,2007,PG,30,TOT,80,2966,86%,14%,,,,-0.5,2.9,126,44,72,29,105,26,1351,27,73
Andre Miller,millean02,2007,PG,30,DEN,23,822,70%,30%,,,,1.5,-0.5,40,11,23,12,26,11,456,12,24
Andre Miller,millean02,2007,PG,30,PHI,57,2144,93%,7%,,,,-1.3,4.2,86,33,49,17,79,15,895,15,49
Brad Miller,millebr01,2007,C,30,SAC,63,1783,,,,,100%,1.8,6.7,65,22,86,11,62,17,490,10,25
Mike Miller,millemi01,2007,SG,26,MEM,70,2740,,39%,59%,2%,,-5.9,-1.1,94,41,70,20,75,20,656,29,36
Paul Millsap,millspa01,2007,PF,21,UTA,82,1472,,,9%,89%,2%,6.1,4.5,29,20,117,24,90,13,128,18,53
Yao Ming,mingya01,2007,C,26,HOU,48,1624,,,,,100%,9.0,5.7,31,54,87,27,181,7,227,34,64
Cuttino Mobley,moblecu01,2007,SG,31,LAC,78,2841,,90%,10%,,,-0.6,-0.1,56,39,75,23,77,3,415,14,35
Nazr Mohammed,mohamna01,2007,C,29,DET,51,773,,,,62%,38%,-2.2,-8.7,7,18,82,11,40,4,20,12,12
Mikki Moore,mooremi01,2007,C,31,NJN,79,2082,,,,6%,94%,0.0,1.2,27,34,145,25,103,37,173,23,44
Randolph Morris,morrira01,2007,C,21,NYK,5,44,,,,23%,77%,-17.3,-14.0,0,1,4,0,2,0,2,0,0
Adam Morrison,morriad01,2007,PF,22,CHA,78,2326,,4%,55%,40%,2%,-6.8,-7.1,38,36,88,20,57,4,355,9,37
Alonzo Mourning,mournal01,2007,C,36,MIA,77,1572,,,,2%,98%,-2.0,-2.1,10,36,102,45,146,7,43,33,40
Troy Murphy,murphtr01,2007,PF,26,TOT,68,1852,,,,69%,31%,-6.8,-6.1,29,19,121,11,61,8,294,11,24
Troy Murphy,murphtr01,2007,PF,26,GSW,26,667,,,1%,55%,44%,-7.1,-7.9,12,7,39,4,25,7,142,4,8
Troy Murphy,murphtr01,2007,PF,26,IND,42,1185,,,,77%,23%,-6.6,-5.1,17,12,82,7,36,1,152,7,16
Ronald Murray,murraro01,2007,SG,27,DET,69,1477,47%,53%,1%,,,1.1,-5.8,35,36,37,8,51,6,417,10,28
Dikembe Mutombo,mutomdi01,2007,C,40,HOU,75,1289,,,,,100%,5.6,-0.2,3,12,84,8,34,9,37,5,10
Bostjan Nachbar,nachbbo01,2007,SF,26,NJN,76,1532,,,37%,62%,1%,-0.7,-0.2,19,24,87,7,70,35,149,9,26
Eduardo Najera,najered01,2007,PF,30,DEN,75,1658,,,30%,69%,,1.0,-1.5,22,13,88,12,53,22,143,18,33
Steve Nash,nashst01,2007,PG,32,PHO,76,2682,97%,3%,,,,11.5,11.7,223,39,54,11,59,62,1965,14,31
Jameer Nelson,nelsoja01,2007,PG,24,ORL,77,2331,99%,1%,,,,-0.4,-3.5,102,38,102,21,68,21,719,14,60
Rasho Nesterovic,nestera01,2007,C,30,TOR,80,1676,,,,,100%,3.8,4.4,13,14,129,8,26,18,161,8,21
Ira Newble,newblir01,2007,SF,32,CLE,15,129,,37%,48%,12%,3%,3.3,-1.1,2,0,12,0,5,0,4,1,3
Andres Nocioni,nocioan01,2007,PF,27,CHI,53,1406,,,20%,78%,2%,1.7,-5.7,38,19,82,25,54,51,127,16,26
David Noel,noelda01,2007,PF,22,MIL,68,792,,9%,47%,44%,1%,-9.0,-5.3,27,5,50,3,14,6,149,3,7
Steve Novak,novakst01,2007,SF,23,HOU,35,191,,,18%,80%,2%,-9.3,-15.7,1,0,11,1,1,3,16,0,0
Dirk Nowitzki,nowitdi01,2007,PF,28,DAL,78,2820,,,,86%,14%,11.7,12.5,78,53,103,20,204,17,604,41,50
Patrick O'Bryant,obryapa01,2007,C,20,GSW,16,119,,,,,100%,6.1,6.8,5,3,18,0,8,0,18,1,0
Jermaine O'Neal,onealje01,2007,C,28,IND,69,2459,,,,40%,60%,-0.7,6.1,41,58,148,31,197,57,381,46,100
Shaquille O'Neal,onealsh01,2007,C,34,MIA,40,1135,,,,,100%,1.6,3.2,20,20,88,18,141,5,188,38,15
Fabricio Oberto,obertfa01,2007,C,31,SAS,79,1365,,,,61%,39%,8.8,-0.8,23,16,117,17,26,31,153,9,26
Lamar Odom,odomla01,2007,PF,27,LAL,56,2202,,,17%,79%,4%,1.7,4.0,60,46,81,32,118,9,622,24,36
Emeka Okafor,okafoem01,2007,C,24,CHA,67,2329,,,,27%,73%,-2.2,4.0,30,30,135,20,150,16,187,28,66
Mehmet Okur,okurme01,2007,C,27,UTA,80,2664,,,,7%,93%,1.1,-6.7,43,28,149,22,156,27,352,29,39
Kevin Ollie,ollieke01,2007,PG,34,PHI,53,919,60%,40%,1%,,,-8.4,-6.7,20,11,24,9,21,13,285,6,13
Michael Olowokandi,olowomi01,2007,C,31,BOS,24,234,,,,,100%,-5.8,-2.0,5,3,24,5,2,0,11,1,4
Bo Outlaw,outlabo01,2007,PF,35,ORL,41,460,,,5%,90%,5%,-0.1,-1.3,12,3,31,2,7,6,37,3,7
Travis Outlaw,outlatr01,2007,PF,22,POR,67,1532,,,23%,76%,1%,-4.4,1.0,25,18,73,14,82,6,118,12,25
Zaza Pachulia,pachuza01,2007,C,22,ATL,72,2026,,,,,100%,-3.3,4.1,42,44,122,36,176,10,230,34,70
Scott Padgett,padgesc01,2007,PF,30,TOT,31,231,,,,52%,48%,3.1,-1.0,5,1,16,1,5,2,20,1,4
Scott Padgett,padgesc01,2007,PF,30,HOU,24,198,,,,55%,45%,7.7,2.1,4,1,16,1,4,1,20,1,4
Scott Padgett,padgesc01,2007,PF,30,MEM,7,33,,,2%,34%,64%,-24.7,-19.3,1,0,0,0,1,1,0,0,0
Jannero Pargo,pargoja01,2007,PG,27,NOK,82,1710,72%,28%,,,,-2.8,-2.0,64,27,59,8,40,14,451,9,34
Anthony Parker,parkean01,2007,SG,31,TOR,73,2437,,73%,27%,,,6.7,14.3,37,13,65,6,55,33,344,10,21
Smush Parker,parkesm01,2007,PG,25,LAL,82,2457,98%,2%,,,,-2.0,-4.9,84,31,81,19,80,39,500,24,43
Tony Parker,parketo01,2007,PG,24,SAS,77,2499,99%,1%,,,,10.4,3.1,77,57,48,21,153,13,997,35,69
Ruben Patterson,patteru01,2007,SF,31,MIL,81,2508,,26%,66%,7%,,-2.9,4.9,73,55,75,35,185,5,520,54,97
Chris Paul,paulch01,2007,PG,21,NOK,64,2353,100%,,,,,-1.2,1.3,79,42,32,25,103,20,1280,29,49
Sasha Pavlovic,pavloal01,2007,SG,23,CLE,67,1534,,66%,32%,2%,,7.6,5.2,34,28,58,25,58,9,227,16,36
Gary Payton,paytoga01,2007,PG,38,MIA,68,1503,79%,21%,,,,-6.0,-8.5,41,12,46,8,18,14,458,3,25
Kendrick Perkins,perkike01,2007,C,22,BOS,72,1576,,,,49%,51%,-3.5,0.7,31,27,117,33,51,6,202,12,24
Morris Peterson,petermo01,2007,SF,29,TOR,71,1515,,31%,65%,5%,,-3.9,-8.2,12,20,57,6,60,18,106,19,7
Johan Petro,petrojo01,2007,C,21,SEA,81,1510,,,,,100%,-8.2,-7.9,30,13,126,17,35,6,101,7,13
Eric Piatkowski,piatker01,2007,SG,36,PHO,11,73,,52%,49%,,,-6.4,-14.4,3,1,1,0,1,1,10,0,1
Paul Pierce,piercpa01,2007,SG,29,BOS,47,1740,,50%,47%,3%,,-0.4,6.4,63,47,63,23,143,17,426,26,53
Mickael Pietrus,pietrmi01,2007,SF,24,GSW,72,1937,,20%,68%,11%,,-4.0,-6.8,28,27,123,13,98,20,143,20,28
Kevinn Pinkney,pinknke01,2007,PF,23,BOS,6,100,,,2%,81%,17%,-1.3,2.7,2,0,8,1,5,1,10,1,2
Scot Pollard,pollasc01,2007,C,31,CLE,24,109,,,,3%,97%,-2.6,-7.2,1,1,14,1,1,4,6,0,2
James Posey,poseyja01,2007,SF,30,MIA,71,1919,,17%,77%,6%,,-0.3,0.7,24,11,99,11,29,50,216,9,16
Vitaly Potapenko,potapvi01,2007,C,31,SAC,3,13,,,,,100%,-17.9,-16.1,0,0,1,2,0,0,0,0,1
Leon Powe,powele01,2007,C,23,BOS,63,720,,,,39%,61%,-3.3,0.7,4,21,34,14,70,20,23,14,14
Josh Powell,poweljo01,2007,PF,24,TOT,37,353,,,3%,65%,31%,-18.9,-19.2,9,8,41,7,16,6,48,2,10
Josh Powell,poweljo01,2007,PF,24,IND,7,64,,,,66%,35%,-22.0,-19.3,1,1,14,3,3,1,6,0,3
Josh Powell,poweljo01,2007,PF,24,GSW,30,289,,,4%,65%,31%,-18.3,-19.1,8,7,27,4,13,5,42,2,7
Roger Powell,powelro01,2007,SF,24,UTA,3,13,,,81%,19%,,-47.8,-51.3,0,0,1,1,1,0,0,0,0
Ronnie Price,pricero01,2007,PG,23,SAC,58,563,71%,29%,1%,,,-2.9,-1.2,18,11,24,2,23,11,106,4,10
Tayshaun Prince,princta01,2007,SF,26,DET,82,3001,,,92%,8%,,5.6,3.7,47,29,72,6,98,20,509,18,41
Joel Przybilla,przybjo01,2007,C,27,POR,43,701,,,,,100%,-1.8,3.8,4,8,55,17,12,15,26,4,16
Chris Quinn,quinnch01,2007,PG,23,MIA,42,408,96%,5%,,,,1.6,2.6,8,7,15,0,11,6,151,3,9
Vladimir Radmanovic,radmavl01,2007,PF,26,LAL,55,986,,,,89%,11%,-6.0,-7.8,30,20,72,11,30,6,142,7,27
Shavlik Randolph,randosh01,2007,PF,23,PHI,13,179,,,,56%,44%,2.9,6.4,2,2,18,1,12,5,9,2,9
Zach Randolph,randoza01,2007,PF,25,POR,68,2425,,,,85%,15%,-3.8,3.0,61,59,66,51,201,1,348,52,109
Theo Ratliff,ratlith01,2007,C,33,BOS,2,44,,,,,100%,-24.9,-21.3,0,0,4,1,1,0,0,0,0
Allan Ray,rayal01,2007,SG,22,BOS,47,710,15%,66%,19%,,,-1.6,2.8,16,4,37,8,27,7,99,6,12
Michael Redd,reddmi01,2007,SF,27,MIL,53,2036,,3%,68%,29%,,-0.3,9.1,33,39,30,23,167,9,279,51,67
J.J. Redick,redicjj01,2007,PG,22,ORL,42,622,21%,68%,11%,,,-1.2,-2.6,9,3,23,2,18,6,78,2,4
Justin Reed,reedju01,2007,PF,25,MIN,41,318,,,12%,53%,35%,-11.3,-7.7,4,9,22,4,13,9,39,2,19
Jared Reiner,reineja01,2007,C,24,MIL,27,244,,,,8%,92%,-13.7,-9.6,4,4,25,5,5,0,30,1,10
Jason Richardson,richaja01,2007,SG,26,GSW,51,1675,1%,62%,37%,,,2.8,5.7,38,24,58,10,67,15,401,14,29
Jeremy Richardson,richaje01,2007,SG-SF,22,TOT,6,20,24%,71%,5%,,,7.9,13.2,1,0,1,0,0,0,0,0,0
Jeremy Richardson,richaje01,2007,SG,22,ATL,5,19,26%,75%,,,,-7.5,-2.2,1,0,1,0,0,0,0,0,0
Jeremy Richardson,richaje01,2007,SF,22,POR,1,1,,,100%,,,300.0,305.1,0,0,0,0,0,0,0,0,0
Quentin Richardson,richaqu01,2007,SF,26,NYK,49,1621,,13%,81%,6%,,-2.9,0.9,31,8,67,11,46,15,241,9,27
Luke Ridnour,ridnolu01,2007,PG,25,SEA,71,2091,97%,3%,,,,-3.8,-1.2,90,30,86,16,55,14,840,14,36
Anthony Roberson,roberan02,2007,PG,23,GSW,20,227,100%,,,,,-15.1,-15.5,5,4,12,1,0,0,22,0,3
Lawrence Roberts,roberla01,2007,PF,24,MEM,54,969,,,,50%,50%,-2.8,3.7,13,13,62,6,60,8,70,15,40
Bernard Robinson,robinbe01,2007,SG-SF,26,TOT,31,278,16%,67%,11%,5%,,-7.7,-4.5,7,3,11,2,11,2,40,3,10
Bernard Robinson,robinbe01,2007,SG,26,CHA,21,241,19%,76%,5%,,,-8.0,-4.4,7,3,10,2,9,1,36,2,10
Bernard Robinson,robinbe01,2007,SF,26,NJN,10,37,,9%,53%,38%,,-5.6,-5.1,0,0,1,0,2,1,4,1,0
Clifford Robinson,robincl02,2007,C,40,NJN,50,955,,,,41%,59%,-11.8,-14.8,17,6,62,0,8,15,122,0,7
Nate Robinson,robinna01,2007,PG,22,NYK,64,1356,100%,,,,,-2.4,1.5,24,17,49,16,58,11,194,16,28
Sergio Rodriguez,rodrise01,2007,PG,20,POR,67,862,90%,10%,,,,-7.5,-3.2,42,16,20,8,7,3,485,2,12
Rajon Rondo,rondora01,2007,PG,20,BOS,78,1831,79%,21%,,,,0.8,8.7,66,23,60,22,70,17,701,15,47
